-246.22443087,121.03577721,-659.39649908
-246.58916241,120.49913328,-659.76043857
-245.71301022,121.05637478,-658.84647722
-245.70962714,121.04152271,-658.67327082
-246.27514173,119.44233662,-662.10522109
-246.26911131,119.42139887,-662.11343183
-245.37922221,119.82750824,-661.02094471
-246.42337812,119.95392444,-661.72639295
-246.42951747,119.96642799,-661.21352969
-246.46004358,120.06458466,-660.72366961
-246.51152582,120.23634502,-660.25357670
-246.57360748,120.44533352,-659.79348185
-245.69262673,120.97572275,-658.30859590
-245.62710107,120.73929115,-657.88684167
-246.73485827,119.23502486,-662.31364106
-246.11381497,118.88157738,-662.28882398
-246.58339320,118.70771221,-662.43839443
-245.47535028,120.21104562,-658.01537157
-244.81901832,120.95313303,-658.68310351
-245.94178942,118.28962984,-662.82809020
-245.92427988,118.22996872,-662.91675755
-246.00811085,118.51350958,-662.37199458
-243.92745402,119.31918833,-661.80577284
-245.37920111,119.88394451,-658.53160687
-244.92314201,119.71328209,-658.45494480
-245.27914912,119.53767274,-658.73141194
-245.32792145,119.69691102,-658.08677700
-245.40075227,119.94151911,-657.51462675
-241.35709077,122.45165925,-657.04141709
-245.42057235,119.96117305,-657.00456485
-246.03314061,120.32518687,-656.99902260
-245.99316802,120.17822025,-656.58508557
-245.93703491,120.31696384,-657.13152756
-245.95464352,120.03610964,-656.15934156
-246.46835273,120.01223296,-656.06361877
-246.94214749,119.84623057,-655.81946245
-246.17461096,120.00559776,-656.03975557
-245.83967268,117.94002700,-663.25042136
-245.06905392,117.29859274,-663.78877374
-245.74403339,117.60868673,-663.42192144
-237.48000500,120.87595006,-660.03335664
-244.72824392,119.43257008,-658.88727370
-244.35803405,119.24134514,-658.81202751
-244.63170511,119.09802873,-659.05553919
-245.30554538,119.61618562,-657.94347574
-245.23396046,119.35734522,-657.45148585
-246.89686760,119.68232823,-655.49812995
-246.84699105,119.50276172,-655.19997180
-245.64502536,117.26543114,-663.58547171
-246.04978871,116.86716139,-663.85958171
-244.00330112,118.72133763,-659.17315251
-243.98924992,118.71324829,-659.17009118
-243.99925615,118.70734258,-659.18147322
-244.47683622,119.63097201,-657.77928678
