-686.01898193,-47.14939880,-13.57999992
-685.70697021,-47.64939880,-14.03400040
-685.76501465,-46.64939880,-13.07999992
-685.70697021,-46.64939880,-12.91609955
-685.22601318,-47.64939880,-16.57999992
-685.20697021,-47.64939880,-16.59339905
-685.07598877,-46.67689896,-15.50370026
-685.64697266,-47.64939880,-16.07999992
-685.53198242,-47.64939880,-15.57999992
-685.50897217,-47.64939880,-15.07999992
-685.56500244,-47.64939880,-14.57999992
-685.66101074,-47.64939880,-14.07999992
-685.54998779,-46.64939880,-12.57999992
-685.20697021,-46.64939880,-12.23299980
-685.20697021,-48.14939880,-16.79770088
-684.70697021,-47.64939880,-16.90369987
-684.70697021,-48.14939880,-17.05570030
-684.70697021,-46.64939880,-12.49489975
-685.39099121,-45.81750107,-13.01200008
-684.24499512,-47.64939880,-17.57999992
-684.20697021,-47.64939880,-17.68140030
-684.35699463,-47.64939880,-17.07999992
-684.41400146,-45.42470169,-16.49150085
-684.50598145,-46.64939880,-13.07999992
-684.20697021,-46.25749969,-13.07999992
-684.20697021,-46.64939880,-13.36359978
-684.20697021,-46.64939880,-12.69779968
-684.31097412,-46.64939880,-12.07999992
-685.45800781,-42.06909943,-11.31770039
-684.20697021,-46.66059875,-11.57999992
-684.70697021,-47.14939880,-11.44270039
-684.45599365,-47.14939880,-11.07999992
-684.70697021,-47.05989838,-11.57999992
-684.20697021,-47.14939880,-10.70460033
-684.29699707,-47.64939880,-10.57999992
-684.20697021,-48.14939880,-10.34860039
-684.20697021,-47.36869812,-10.57999992
-683.99798584,-47.64939880,-18.07999992
-683.33099365,-47.08750153,-18.81110001
-683.70697021,-47.64939880,-18.33230019
-683.71099854,-38.78929901,-14.87539959
-684.00201416,-46.14939880,-13.57999992
-683.70697021,-45.84569931,-13.57999992
-683.70697021,-46.14939880,-13.82999992
-684.09002686,-46.64939880,-12.57999992
-683.70697021,-46.64939880,-12.17080021
-683.96197510,-48.14939880,-10.07999992
-683.70697021,-48.14939880,-9.83792019
-683.40197754,-47.64939880,-18.57999992
-683.20697021,-48.14939880,-18.91099930
-683.21899414,-45.64939880,-14.07999992
-683.20697021,-45.63809967,-14.07999992
-683.20697021,-45.64939880,-14.09169960
-683.84301758,-45.84780121,-12.47819996
-683.61700439,-46.64939880,-12.07999992
-683.20697021,-46.64939880,-11.71049976
-683.54498291,-46.91059875,-9.92234993
-683.20697021,-48.14939880,-9.59539986
-682.95501709,-48.14939880,-19.57999992
-682.70697021,-48.14939880,-19.88940048
-683.06500244,-48.14939880,-19.07999992
-683.01397705,-45.64939880,-13.57999992
-683.18798828,-45.64939880,-13.07999992
-682.70697021,-45.80410004,-13.07999992
-682.99798584,-46.64939880,-11.57999992
-682.70697021,-47.12779999,-11.57999992
-683.10302734,-48.14939880,-9.57997036
-682.70697021,-47.64939880,-9.56669998
-682.53302002,-48.14939880,-20.07999992
-682.20697021,-48.14939880,-20.47159958
-684.98699951,-41.26129913,-16.48920059
-682.20697021,-45.66189957,-13.07999992
-682.69598389,-47.14939880,-11.57999992
-682.20697021,-47.14939880,-11.32789993
-682.50097656,-48.14939880,-9.57997036
-682.66699219,-47.64939880,-9.57997036
-682.20697021,-48.14939880,-9.67873955
-682.91998291,-45.91780090,-9.90711021
-682.10400391,-47.64939880,-20.57999992
-681.70697021,-47.64939880,-20.75230026
-682.08697510,-48.14939880,-20.57999992
-681.70697021,-45.69039917,-12.57999992
-681.70697021,-47.14939880,-11.32890034
-681.94799805,-45.82910156,-11.24919987
-681.70697021,-48.14939880,-9.64776993
-682.94500732,-43.45460129,-9.36752033
-681.20697021,-47.64939880,-21.04039955
-681.20697021,-45.69570160,-12.57999992
-681.20697021,-46.64939880,-11.28649998
-681.20697021,-48.14939880,-9.89704990
-681.15997314,-47.64939880,-21.07999992
-680.70697021,-47.64939880,-21.53260040
-680.95697021,-46.14939880,-17.57999992
-680.89801025,-45.64939880,-17.57999992
-680.70697021,-45.64939880,-17.77949905
-680.70697021,-46.14939880,-17.86230087
-682.22497559,-39.65890121,-11.59889984
-680.78198242,-45.64939880,-12.07999992
-680.70697021,-45.64939880,-12.18640041
-680.70697021,-46.64939880,-11.27309990
-680.89099121,-48.14939880,-10.07999992
-680.70697021,-48.14939880,-10.18710041
-680.78497314,-47.22389984,-10.39439964
-680.21899414,-47.64939880,-23.57999992
-680.58801270,-47.16490173,-21.70560074
-680.42199707,-47.64939880,-23.07999992
-680.20697021,-47.63990021,-23.57999992
-680.40997314,-47.64939880,-22.57999992
-680.61901855,-47.64939880,-22.07999992
-680.67199707,-47.64939880,-21.57999992
-680.44097900,-38.89049911,-20.83130074
-682.52801514,-39.34069824,-18.13409996
-680.20697021,-38.23659897,-16.57999992
-680.20697021,-38.21699905,-16.07999992
-681.10400391,-38.28290176,-16.03440094
-680.20697021,-38.52410126,-13.57999992
-680.20697021,-38.64939880,-13.24180031
-680.56896973,-45.64939880,-12.57999992
-680.20697021,-45.51409912,-12.57999992
-680.70697021,-46.89939880,-11.57999992
-680.20697021,-46.64939880,-11.72710037
-680.70697021,-47.14939880,-11.82999992
-679.52197266,-46.20159912,-11.75829983
-680.29901123,-45.52000046,-11.91749954
-679.89599609,-46.14410019,-10.90730000
-680.20697021,-48.14939880,-10.44209957
-679.70697021,-47.16600037,-23.57999992
-679.97497559,-46.14939880,-18.57999992
-679.96099854,-45.64939880,-18.57999992
-679.70697021,-45.64939880,-18.83819962
-679.70697021,-46.14939880,-18.90119934
-680.00097656,-38.14939880,-18.57999992
-679.70697021,-38.09450150,-18.57999992
-680.20697021,-46.14939880,-18.34799957
-680.04199219,-38.14939880,-18.07999992
-679.88800049,-38.14939880,-17.57999992
-679.86602783,-38.14939880,-17.07999992
-679.93298340,-38.14939880,-16.57999992
-679.70697021,-38.31399918,-15.57999992
-679.70697021,-38.48609924,-14.07999992
-679.70697021,-45.47470093,-13.07999992
-680.20697021,-45.45569992,-13.57999992
-680.20697021,-45.46360016,-13.07999992
-679.70697021,-38.64939880,-13.52320004
-679.70697021,-45.47449875,-12.57999992
-679.70697021,-46.64939880,-11.65369987
-679.07598877,-46.21310043,-11.32129955
-679.70697021,-47.64939880,-10.60369968
-679.70697021,-47.69810104,-10.57999992
-679.70697021,-47.14939880,-10.77499962
-677.21899414,-45.32780075,-11.15429974
-679.70697021,-47.64500046,-24.07999992
-679.20697021,-47.64939880,-24.16049957
-679.70697021,-47.64939880,-24.08309937
-678.77001953,-46.78490067,-23.24930000
-679.50000000,-46.14939880,-19.57999992
-679.20697021,-46.14939880,-19.85219955
-679.48199463,-45.64939880,-19.07999992
-679.52899170,-46.14939880,-19.07999992
-679.20697021,-45.42309952,-19.07999992
-679.20697021,-37.99710083,-18.57999992
-679.70697021,-38.14939880,-16.34000015
-679.20697021,-38.14939880,-16.35610008
-679.20697021,-38.27690125,-16.07999992
-679.20697021,-38.41099930,-15.57999992
-679.25799561,-38.64939880,-14.07999992
-679.66900635,-38.64939880,-13.57999992
-679.44500732,-38.96530151,-12.96840000
-679.20697021,-45.61930084,-12.07999992
-679.70697021,-46.89939880,-12.07999992
-679.30603027,-46.64939880,-12.07999992
-679.20697021,-46.47850037,-12.07999992
-679.20697021,-46.64939880,-10.85120010
-678.70697021,-47.64939880,-24.43460083
-678.97998047,-46.14939880,-20.07999992
-678.18499756,-45.37429810,-20.38730049
-678.70697021,-46.14939880,-20.35210037
-678.70697021,-45.29550171,-19.57999992
-678.70697021,-37.94319916,-19.07999992
-678.88500977,-38.14939880,-16.57999992
-678.70697021,-38.14939880,-16.73360062
-678.57702637,-38.52690125,-15.11880016
-678.98297119,-46.14939880,-12.07999992
-678.70697021,-46.64939880,-11.72410011
-679.08801270,-46.64939880,-11.57999992
-679.05401611,-45.64939880,-12.07999992
-679.08197021,-46.64939880,-11.07999992
-680.30200195,-40.97620010,-10.38879967
-678.27502441,-48.14939880,-25.07999992
-678.20697021,-48.14939880,-25.16939926
-678.62902832,-48.14939880,-24.57999992
-678.70697021,-48.14939880,-24.49480057
-678.20697021,-46.22460175,-21.57999992
-678.20697021,-46.14939880,-21.50449944
-678.20697021,-46.14939880,-20.50909996
-678.27197266,-45.14939880,-20.07999992
-678.20697021,-45.14939880,-20.12000084
-678.26300049,-45.14939880,-19.57999992
-678.20697021,-37.91170120,-18.57999992
-678.33001709,-38.14939880,-17.07999992
-678.20697021,-38.14939880,-17.18350029
-678.20697021,-38.19990158,-17.07999992
-678.20697021,-46.14939880,-11.72819996
-678.20697021,-45.84299850,-11.57999992
-677.93499756,-48.14939880,-25.57999992
-677.70697021,-48.14939880,-25.96290016
-677.70697021,-46.71379852,-23.57999992
-678.99499512,-42.45539856,-24.30039978
-680.81402588,-45.84310150,-20.29590034
-677.94299316,-46.64939880,-22.07999992
-677.70697021,-46.64939880,-22.38909912
-678.03900146,-46.64939880,-21.57999992
-678.03900146,-46.14939880,-21.07999992
-678.13598633,-46.14939880,-20.57999992
-677.70697021,-45.14939880,-20.62380028
-677.73498535,-45.14939880,-20.57999992
-677.70697021,-38.08489990,-18.07999992
-677.70697021,-38.14939880,-17.89410019
-677.89099121,-38.14939880,-17.57999992
-677.70697021,-38.35250092,-17.07999992
-677.09399414,-39.02280045,-15.25580025
-677.70697021,-45.69789886,-11.57999992
-677.21899414,-42.88570023,-10.00209999
-677.91198730,-47.64939880,-4.57996988
-677.70697021,-47.64939880,-4.76501989
-677.70697021,-47.64939880,-4.30244017
-677.70697021,55.59270096,53.91999817
-677.70697021,55.35060120,54.14039993
-677.91302490,55.35060120,53.91999817
-677.61102295,-48.14939880,-26.07999992
-677.20697021,-47.66370010,-26.07999992
-677.20697021,-46.69350052,-24.07999992
-677.20697021,-46.69110107,-23.57999992
-677.56201172,-46.64939880,-23.07999992
-677.56298828,-46.64939880,-22.57999992
-677.91400146,-46.04040146,-22.29490089
-676.19598389,-45.51210022,-23.18549919
-677.20697021,-45.14939880,-20.99230003
-677.48101807,-38.14939880,-18.07999992
-677.20697021,-38.14939880,-18.29030037
-677.20697021,-38.40689850,-17.07999992
-677.20697021,-45.73839951,-12.07999992
-677.58001709,-42.13850021,-8.23873997
-677.35699463,-47.64939880,-6.57996988
-677.20697021,-47.64939880,-6.62083006
-677.52697754,-47.64939880,-6.07996988
-677.36199951,-47.64939880,-5.57996988
-677.41802979,-47.64939880,-5.07996988
-677.52099609,-46.40190125,-3.71905994
-677.20697021,-47.64939880,-4.41234016
-677.20697021,-47.76169968,-4.07996988
-677.20001221,-47.16379929,-4.07996988
-676.56402588,-46.31079865,-2.06756997
-677.70697021,55.64500046,53.41999817
-677.22998047,55.85060120,53.41999817
-677.20697021,55.92119980,53.41999817
-677.37097168,55.35060120,54.41999817
-677.44201660,55.35060120,54.91999817
-677.34399414,55.93339920,54.61750031
-677.37799072,55.35060120,55.41999817
-677.20697021,55.43270111,55.91999817
-677.25402832,55.35060120,55.91999817
-676.70697021,-47.64939880,-26.18820000
-677.64300537,-47.03570175,-25.28980064
-676.70697021,-46.67139816,-24.57999992
-676.70697021,-46.72829819,-24.07999992
-676.70697021,-45.14939880,-21.59160042
-676.71899414,-45.14939880,-21.57999992
-677.08099365,-45.14939880,-21.07999992
-677.20697021,-44.90349960,-19.57999992
-676.70697021,-44.81890106,-19.57999992
-677.20697021,-44.87469864,-20.07999992
-676.70697021,-44.77730179,-20.07999992
-676.84899902,-38.14939880,-18.57999992
-676.70697021,-38.14939880,-18.69280052
-677.20697021,-38.34130096,-17.57999992
-676.70697021,-38.40750122,-17.57999992
-676.70697021,-45.74950027,-12.07999992
-676.82299805,-46.24409866,-8.66493988
-676.81402588,-41.13700104,-11.62639999
-677.05102539,-47.64939880,-9.57997036
-676.70697021,-47.21279907,-9.07997036
-677.11700439,-47.64939880,-9.07997036
-676.70697021,-47.32619858,-9.57997036
-677.07397461,-47.64939880,-8.57997036
-676.70697021,-47.64939880,-8.39840984
-676.70697021,-47.16970062,-8.07997036
-676.70697021,-47.14950180,-7.57882023
-677.13702393,-47.64939880,-6.57996988
-677.04400635,-47.08629990,-6.83281994
-677.09899902,-47.64939880,-6.07996988
-677.06500244,-46.83029938,-5.46796989
-677.11700439,-47.64939880,-5.57996988
-677.09301758,-47.64939880,-5.07996988
-677.14398193,-47.64939880,-4.57996988
-677.08599854,-47.06900024,-5.25399017
-676.84002686,-40.14070129,-5.89764023
-677.20697021,56.10060120,52.91999817
-676.95697021,56.35060120,52.91999817
-676.76098633,56.85060120,52.91999817
-676.70697021,57.02370071,52.91999817
-676.81500244,55.35060120,55.41999817
-676.70697021,55.35060120,55.36840057
-677.10900879,55.35060120,55.91999817
-673.53100586,-41.22610092,-29.26449966
-676.20697021,-47.64939880,-26.44109917
-676.20697021,-46.67129898,-25.07999992
-676.20697021,-46.64939880,-24.90019989
-676.50598145,-46.64939880,-24.57999992
-677.15502930,-45.90719986,-23.45709991
-676.20697021,-46.64939880,-24.54260063
-676.20697021,-45.14939880,-21.89609909
-676.20697021,-44.64939880,-20.64109993
-676.70697021,-44.87659836,-20.57999992
-676.27899170,-44.64939880,-20.57999992
-676.20697021,-44.89939880,-21.07999992
-676.33801270,-44.64939880,-20.07999992
-677.51599121,-37.81079865,-19.93040085
-676.35400391,-38.14939880,-19.07999992
-676.20697021,-38.14939880,-19.21689987
-676.70697021,-38.31940079,-18.07999992
-676.20697021,-38.41249847,-18.07999992
-676.70697021,-45.76929855,-12.57999992
-676.20697021,-45.79270172,-12.57999992
-676.20697021,-47.19440079,-9.07997036
-676.20697021,-47.19150162,-9.57997036
-676.67999268,-47.14939880,-8.57997036
-676.27099609,-42.54270172,-1.59662998
-676.31701660,57.35060120,52.41999817
-676.20697021,57.56159973,52.41999817
-676.65197754,55.35060120,55.41999817
-676.20697021,55.35060120,55.76290131
-675.82202148,-47.64939880,-27.07999992
-675.70697021,-47.64939880,-27.25749969
-676.07501221,-47.64939880,-26.57999992
-676.08099365,-46.64939880,-25.07999992
-676.13800049,-46.64939880,-24.57999992
-675.70697021,-46.64939880,-24.97529984
-675.88800049,-45.92729950,-24.91150093
-675.70697021,-45.14939880,-22.33530045
-676.01300049,-45.14939880,-22.07999992
-675.70697021,-44.64939880,-20.91600037
-675.70697021,-44.76419830,-21.07999992
-675.83898926,-38.14939880,-19.57999992
-675.70697021,-38.14939880,-19.67270088
-676.20697021,-38.30229950,-18.57999992
-675.70697021,-38.36309814,-18.57999992
-674.17401123,-39.05839920,-15.54339981
-675.70697021,-45.84299850,-12.57999992
-676.82702637,58.36650085,53.08499908
-675.78100586,57.85060120,51.91999817
-675.70697021,58.09289932,51.91999817
-675.88201904,55.35060120,54.41999817
-675.70697021,55.35060120,54.31710052
-676.14697266,55.35060120,54.91999817
-675.84399414,55.35060120,55.41999817
-675.20697021,-47.64939880,-27.42770004
-675.32897949,-46.65349960,-25.34939957
-675.20697021,-46.64939880,-25.03420067
-675.20697021,-45.14939880,-22.51269913
-675.20697021,-44.64939880,-21.35050011
-675.50500488,-44.64939880,-21.07999992
-675.20697021,-44.78499985,-21.57999992
-675.70697021,-44.89369965,-21.57999992
-675.51599121,-38.14939880,-19.57999992
-675.94598389,-37.95980072,-20.32629967
-675.20697021,-38.24169922,-19.07999992
-675.70697021,-38.26940155,-19.07999992
-675.20697021,-45.85820007,-13.07999992
-675.32202148,59.35060120,51.41999817
-676.02899170,62.50099945,51.74560165
-675.20697021,59.35060120,51.20819855
-675.59698486,58.35060120,51.91999817
-675.32098389,58.85060120,51.41999817
-675.27899170,55.85060120,53.41999817
-675.20697021,56.05889893,53.41999817
