-241.01445054,124.71670117,-661.51047996
-241.40000774,124.17904382,-661.85068279
-240.49828202,124.74124950,-660.96507477
-240.49403065,124.73305082,-660.79144529
-241.14052747,123.02158612,-664.15424414
-241.13527435,123.00015076,-664.16166717
-240.22351955,123.41791456,-663.09183909
-241.26835816,123.55230683,-663.79479772
-241.27000536,123.58498656,-663.28278983
-241.29330824,123.70314035,-662.79696463
-241.33522034,123.89474399,-662.33363881
-241.38654484,124.12349793,-661.88169299
-240.47637669,124.68096839,-660.42459083
-240.41554891,124.45905144,-659.99433161
-241.60863419,122.82212010,-664.35133738
-240.99973090,122.44892013,-664.31677798
-241.47609497,122.28548538,-664.45631466
-240.28278564,123.92132819,-660.10304775
-239.60702924,124.61400347,-660.80367999
-240.85211672,121.83088434,-664.83354152
-240.83733965,121.76725090,-664.91991486
-240.90720617,122.07449840,-664.38614770
-238.79605233,122.83015306,-663.86569242
-240.20185643,123.57127009,-660.60668301
-239.75124083,123.38826025,-660.52639843
-240.11516731,123.21426342,-660.79341233
-240.15341138,123.40007024,-660.15520939
-240.21338487,123.66912898,-659.59262257
-236.08346696,126.05634281,-659.24489084
-240.22848476,123.70930721,-659.08360395
-240.82831990,124.09395305,-659.08829826
-240.79006401,123.96194844,-658.66918952
-240.73360087,124.07729835,-659.22101002
-240.75299741,123.83530278,-658.23846400
-241.26644549,123.83271894,-658.13849155
-241.74363652,123.69262166,-657.88489334
-240.97291661,123.81699814,-658.11632498
-240.76524069,121.46181000,-665.24250396
-240.02106250,120.77396175,-665.76036308
-240.68223192,121.12096827,-665.40150704
-232.28576552,124.23385872,-662.19825693
-239.56938736,123.08442841,-660.94866412
-239.20527622,122.88375819,-660.86842164
-239.48556229,122.74048523,-661.10431559
-240.13264486,123.32427324,-660.00900372
-240.06596312,123.08250749,-659.50772569
-241.70138372,123.53991465,-657.55768685
-241.65525086,123.37050465,-657.25305248
-240.59619667,120.76842200,-665.55212162
-241.01636656,120.37381939,-665.80772774
-238.87121837,122.33827192,-661.21121111
-238.85742517,122.32983321,-661.20792771
-238.86771543,122.32383340,-661.21900316
-239.30263458,123.31715654,-659.85099170
-240.04999729,123.02424503,-659.39507970
-239.97468361,122.74633085,-658.92417636
-240.41039136,123.49624107,-657.30314235
-241.55146189,122.97355146,-656.87825636
-240.91861903,119.95298739,-666.37727849
-240.84244690,119.63614000,-666.60324640
-240.97323427,120.19472976,-665.92931132
-238.85166974,122.28729257,-660.67357651
-238.92135917,122.58853214,-660.24383472
-238.95819835,122.10409488,-660.10500291
-239.93297654,122.58854732,-658.73959696
-240.32860024,122.20232782,-658.65086037
-241.52787596,122.88126662,-656.83387841
-240.95029581,122.63794231,-656.71458132
-240.79054405,119.42130248,-666.73642954
-240.69128540,119.00902991,-667.01898541
-234.89179826,124.37093663,-664.07791641
-238.70251732,121.67387775,-659.96442763
-240.34696858,122.18689100,-658.64746681
-240.24631648,121.80282047,-658.26661543
-241.38612970,122.32180003,-656.66250085
-240.94012116,122.59708860,-656.71592165
-241.31123574,122.02102549,-656.67348533
-239.30091459,123.15998943,-657.12286212
-240.17572142,119.00411054,-667.09974598
-240.07234711,118.58707541,-667.15188638
-240.65680726,118.86727067,-667.08873523
-238.64116822,121.34188240,-659.34247297
-240.12853949,121.33790723,-658.12524621
-238.90892548,121.90368193,-658.13373442
-241.19529513,121.56503422,-656.50147123
-236.94802868,123.92999963,-656.64312474
-239.93807893,118.04204063,-667.28571591
-238.52859306,120.87596499,-659.20007945
-239.52816038,121.00612150,-657.94843857
-241.06325677,121.03083286,-656.59809048
